text,sentiment
nih aplikasi gak masuk nik pasword bilang salah pake aplikasi gak aneh bin ajaib,negative
mudah bantu obat moga sehat allah swt sang beri sehat lindung allah swt,positive
tolong mudah login nya suka log out kayak gin susah pas kontrol,positive
moga lebig,neutral
gak login min,neutral
aplikasi nya bantu mudah urus,positive
bagus aplikasi bantu,positive
update versi baru aplikasi buka blue screen lag tolong bpjs baik tolong evaluasi kembang aplikasi bpjs,positive
manfaat kalo tau informasi coba cabut gigi rs ngantrinya gilaaaa tau periksa kimia farma pake bpjs jadwal nya,neutral
terimakasih mobile jkn bantu bangat,neutral
mudah yg sulit,neutral
aplikasi bagus cuman suka ngelag dikit sih,positive
cepat,positive
aplikasi tolol verifikasi aja gabisa anjg,neutral
offline pakai wifi coba pakai data aja offline,neutral
maintenect baik kabar main keluarin guna baik baik aja main keluarin gitu aja apk baik main keluarin aplikasi,positive
bagus,positive
bantu sangan mudah tes sehat tingkat kualitas nya,positive
bikin susah aplikasi,negative
guna mjkn mudah proses daftar fasilitas sehat cari nomor antre faskes khawatir antre proses cepat mudah sehat terima kasih mjkn,positive
update,neutral
logout gilir masuk nik n pw salah susah tolong baik aplikasi tdk logout,neutral
program sehat yg bantu masyarakat,neutral
aplikasi mudah,positive
aplikasi bagus mudah,positive
kirim kode otp nya sattt,neutral
wajib skrining pas ganti akun x login hubung call center tuju mudah aktual sulit,neutral
rakyat inti sehat didik gratis mohon layan tingkat rupiah yg terima hasil keringat,neutral
layan daftar antre batal alas salah input daftar salah langsung hilang sempat langsung antre langsung tolong hasil tensi darah masuk jkn app info riwayat layan rekam medis elektronik nya,neutral
logout pas login kagak kagak captcha nya tolong baik,positive
kode otp nya muncul no telfon isi tolong d baik,positive
app tolol buang anggar ngga rawat sangka krusial masyarakat buka mudah sulit,neutral
ya kalo login nik pasword salah bener,neutral
smoga punyaq terima,neutral
saran pakai pulsa otp paada registrasi lupa sandi tolong aplikasi perintah kecewa tolong ya bpjs sehat tolong otp timbang,negative
maaf buka aplikasnya log out terferivikasi finger jg tetep gak bisatlg baik,positive
mudah erti,positive
tingkat mudah,positive
mudah,positive
responsif,neutral
eror woy,neutral
ribet dftar bpjs muk susah gajelas,negative
ok,neutral
simpel praktis cepat,positive
senang nya aplikasi,neutral
bagus sh,positive
udah x daftar akun beda gagal verifikasi email nohp aktif akun pakek email nohp beda gagal verifikasi wajah tolong baik min kontrol,negative
aplikasi sehat,neutral
formalitas ajah,neutral
aplikasi parah bangetmau masuk susah bangetno ktp udah bener bilang salah terussaya daftar antri obat gak bisabeneran deh nih aplikasi parah,negative
kesini gak aplikasi aneh offline jaring internet lancar,negative
terima kasih bpjs,neutral
mantap thx aplikasi mudah guna,positive
abis update masuk mudah daftar susah,neutral
akses,neutral
ga masuk susahtolong mudah sulit,neutral
alhamdulillaah mudah,positive
ganggu,neutral
overall oke sih udah pake,positive
jkn mudah proses,positive
daftar bpjs tagih iur aneh,negative
bayar bpjs akun ter logout pas coba masuk nik salah pasword salah yg masuk aplikasi ny suka error,neutral
mudah serta bpjs butuh layan sehat paskes sanggup bayar tunai rumah sakit dokter spesialis,positive
mantapss,neutral
gak masuk kode nya nomor nya aktif,neutral
mudah bantu sulit tks,neutral
mantab,neutral
nyoba aplikasi jkn tau mana mudah nya guna kalo mudah terimakasih,positive
ga login aplikasi koneksi internet bagus,positive
butut verifikasi wajah benerin aplikasi inovasi ganti faskes gara verif wajar yg butut,neutral
y mempermudahsemenjak baru y gampang ribetmasuk aja salah melulu,neutral
kartu blokir alas premi bayar rutin hostori bayar jkn lunas tagih muncul call center bilang nunggak maret tanggal maret proses rekrutment cs bpjs syarat nya bodoh,neutral
bagus aplikasi mudah layan nya,positive
login pake no hp udah daftar aplikasi aneh,negative
sih bagus bantu kecewa log out login ulang udah gitu kalo lupa pin udah sesuai tunjuk pulsa k gagal kode verifikasi sebelllll muncul minta proses pulsa lohhh gedeg banget udah log out login bikin ribet,negative
mudah fasilitas jln cape antri kantor bpjs,positive
ya aplikasi perintah bikin pusingribet sengaja biar birokrasi cuan tetep ngalir nanya,neutral
mohon sedia menu ubah tema gelap bantu pasien yg ganguan lihat menu pilih ubah warna tema putih menggangu nyaman lihat,positive
bagus kali,positive
slalu maka aplikasi tp hr pakai hrs daftar lg masuk sdh komplit salah aja gmn ni,neutral
hai admin bilang fitur ubah password otp nya kirim kirim nomor masuk login aplikasi rusak pengalamn guna guna orang tua thn yabg lupa password sadar fitur lupa password otp sistem merespon lambat kirim nomor otp harap fitur baik,negative
ga log in ganti bahasa kali login ya kali ganti bahasa,neutral
ga loginpadahal kemarin trs log out sndiri login lg ga,neutral
mulu nih apk udh tau daftar cek kandung mulu kyk sakit aja,neutral
lancar mudah,positive
fitur rehab nya update transfer catat bayar chat via wa respon tolong baik management bpjs sehat,positive
akun nyako susah udah,negative
mudah layan obat,positive
ribet belit belit,neutral
payah,negative
bantu layan sehat pribadi sintas kanker,neutral
nicer,neutral
mohon bantuanya verifikasi no hp bpjs anak sele isi no hp sms yg kirim hp jd tdk klik ambil antri fktrlterimakasih,neutral
rusak ribet apk kya mna ribetnya ampun,negative
baguss,neutral
kereeeen habizzz,neutral
cepat tanggap,positive
kesini gak jelastiap buka suruh update tp gagal sampe ngapusin aplikasi tp gagal update apliasii gk kayak gin jg kalo lg buru buru jd susah,negative
kali dipake ganggu,neutral
aplikasi konyol log in verifikasi gk masuk,neutral
aplikasi bantu manfaat,neutral
kagum layan bpjs sehat slawi,neutral
alhmdulilah keluarga bantu,neutral
jkn mobile pas buka eror yah aman ajah tolong apps nya baik,positive
sulit login nya mohon mudah sulit,negative
mudah masyarakat susah,neutral
no hp valid ya nomor nya aktif dn pakai,neutral
cepat respon nya,positive
download ya gak daftar,neutral
mudah dlm fasilitas sehat,positive
aplikasi mudah fiturnya variasi,positive
okokok,neutral
lg pakai susah masuk,negative
terima kasih,neutral
bantu sekalipelayanan ok,neutral
layan ramahcukup memuaskn,neutral
tolong mobile jkn baik memgapa aplikasi log out masuk nomor nik pasword klik nomor nik valid rumah sakit ambil nomor antri dengn mobile jkn tetal aplikasi masuk tolong baik sulit kali aplikasi mobile jkn pegang aplikasi baca,positive
aplikasi logout ribet login ulang lupa pasword parah,negative
mudah layan ya,positive
logoutpemulihan susah bikin emosi saat genting aplikasi perintah nya,negative
ambil antre aja minta penuh manfaat aplikasi sih iur,neutral
kadang susah masuk mudah,neutral
aplikasi konyol,neutral
bantu moga serta ikutterimakasih,neutral
keren bantu,neutral
aplikasi buruk udh login login interaksi user experience nya jelek bgt,negative
apk masyarakat kualitas lawak gimana woey,neutral
siop,neutral
mem sengaja sulit bpjssbb bln hrs login ulang banyak pakai nya lansia yg gk ngerti aplikasi jkn mohon lh jngn sulit lgi lansia inimasa login ulang trs daftar antrianmna sdh bnar tpi ggl masarakat sdh susah jgn lgi aplikasi jkn yg tdk pihak orang sakitmasa kelas aplikasi perintah gk bkin yg mudah jg proper sdh login ya jngn log out atomatis,negative
daftar faskes gampang rumah nomor antri,neutral
daftar antre login lupa sandi login pakek pulsa daftar login trs,neutral
apk bodh,neutral
terima kasih jkn proses gmpang no belibet,neutral
sesuai jadwal tolong baik hapus,positive
terus inovasi baik,positive
ya allah sampe stress pake aplikasi nya nomor suami nggak kepake karna situ tulis no pakai serta lainpadahal nomor handphone nya lhooo obat bikin ribet bolak mulu rs tolak karna pake aplikasi jkn mobiledaftar akin anak susah verifikasi wajah gagal mulu,negative
aplikasi nya ga log out mulu sih diribetin,neutral
cepat aman,positive
aplikasi ga ga daftar udah ga masuk kode otp,neutral
layan adu via wa pakai auto text bikin kesal aja gak sopan urus daftar usaha orang d sulit masyarakat bayar untung bpjs ya d bantu bikin birokrasi jaman batu pegawai aja obat ragu pakai bpjs kes masyarakat daftar d sulit bikin atur wajib gak ngayomi kasih contoh,negative
parah d suruh login lgi pasword salah email salah ribet yg bener bikin susah,negative
kaget kemaren login apk akun login perangkat tolong tingkat aman check in rsudah scan kode qr rs tuju ga jaring aman,neutral
alhamdulillah ubah an data aplikasi,neutral
topppppp,neutral
halo solusi ambil antri susah h oke ikut penuh udah rujuk susah please deh aplikasi tuju mudah tpi sulit,neutral
aplikasi taekk update bulan sx login masuk email pasword lh unfaedah maju teknologi nya mudah ribet,positive
aplikasi buruk kirim sms verifikasi no hp,negative
alhmdulillah proses daftar lancar kendala,neutral
bpjs gimana si lunas bayar status blm aktif tolonga sulit rakyat,negative
log out masuk lg tdk nik password captcha tdk masuk hapus instal ulang hasil,neutral
proses cepet,neutral
mantap ubah faskes aplikasi jkn mudah cepat,positive
alhamdulillah data langsung nge link ribet pindah paskes yg bahar medika depok tgl pindah kampung halaman klinik saroja moga mudah laku proses guna manfaat faskes tsb dn yg sehat,positive
aplikasi henti updater versi terbarutolong baru,neutral
guna banget,neutral
habis update nya bagus jelek udah masuk login nya sampe nunggu menit eror jaring bagus,positive
baru suruh masukin dt lgmsk lg ribetnya ampun nik tdk cocok sdh diplototin tuh nik ga yg salah tetapaja bilang slh sm nihbaplikasi,neutral
bagus menbantu masyarakat,positive
aplikasi bantu mudah d,positive
aplikasi jkn muas langgan,neutral
terthebestttt,neutral
jkn rsud panggung rawi cilegon buruk,negative
benerin bug daftar online daftar online aja errornya kalo kayal gin pake aplikasi,neutral
kau kalo bikin kelola aplikasi gak bikin aplikasi susah masyarakat gue udah daftar login nomer nik salah eh lu nyuruh gua isi nik nik gue salah maksud lu daftar ribet verivikasi mana kode beda beda plus chapca ya ampun liat aplikasi boomers gak milenial norak,negative
d mudah,positive
bantu baharu tnpa kantor bpjsnya,neutral
bayar iur bpjs offline bayar besok udah ganti alamat kena denda nih rawat inap,neutral
mudah akses,positive
verifikasi susah gambar udah,negative
aplikasi aneh bawa nya log out ajah bngt sih,negative
tahan tingkat layan biar obat,neutral
bantu siple,neutral
sampah bangett apk nya udah pas log in pake nik pribadi pas hasil log in tera nya nama orang nik orang kacauuuu,negative
daftar eh gilir verifikasi wajah gagal,negative
log out sendirimau ubah no email via cs call center wa susah gada respon,negative
bantu mudah pakai,positive
tolong yaa ngerubah data serta aja gk,neutral
simple tingkat,neutral
cangih sulit utk orang tua yg teknologi,negative
guna rantau,neutral
kode otp nya gabisa gimana registrasi kalo gak masuk,neutral
mantap responsif,positive
aplikasi mudah aman,positive
terima kasih bpjs top,neutral
erorr tekeluar akun,neutral
cepat mudah lancar ubah data,positive
bagus layan cepat,positive
ribet bantu,neutral
gabisa verifikasi sih,neutral
daftar antri,neutral
mudah guna fasilitas sehat yg sedia,positive
baguus,neutral
aplikasi log out udh daftar sidik jari anggep blm ga serius nya ngerawat aplikasi bener bug nya d diemin aja,neutral
aplikasi ribet pakai urgensi,neutral
gabisa ss,neutral
puwas,neutral
moga depan mudah obat,positive
lumayan bantu mantap aplikasi,positive
aplikasi sehat security nya ngalahin aplikasi uang aplikasi uang aja password umur hidup sehat sewaktuwaktu urgent dipake eeeh ganti password verifikasi dlu ya kalo pake gen z kalo baby boomer gimana kalo bikin atur timbang sesuai dg kondisi gak orang susah ruwet birokrasi ga,negative
lupa password nya bikin ribet ya tulis nya error mara emosi wse,negative
bingung upgrade jd kacau sblm upgrade screenshoot utk tiket periksa skrg sdh tdk sistem sj tdk tp skrg buka sll cek koneksi internet smp bosen buka tutup buka aplikasi maaf provider mohon baik kl screenshoot,positive
bpjsku aktif apk aktif,neutral
aplikasi yg pusing doang mah kk gak kepake udh benerin dukcapil kaga sih brobat pake ginian sulit,negative
bantu log out,neutral
menu ubah data susah ganti nomer hp,negative
klw respon cepat,positive
alhamdulillah sdh rubah faskes yg ribet banget bagi verifikasi wajah alias foto yg susah terima kasih udah hasil ubah,negative
,neutral
aplikasi nya bug ya daftar online kontrol duh kah baik nya,positive
lumayan jkn yatidak kantor jkn rubah faskestdak susah payah ambil no antri pagi pulang sorecukup dgn apk jkn ubah,negative
jalan lancar,neutral
sngat bagus bantu,positive
terima kasih bpjs sehat,neutral
good jobs,neutral
sehat slalu,neutral
oke bantu tks,positive
minta proses trsss,neutral
busyeng dah apk ga,neutral
tiba banget logout ngga logout gilir login kode pulih sandi ngga masuk,neutral
terima kasih layan ramah sangga bantu,neutral
updet ga,neutral
update nya cepat good,positive
susah dpt nomer antri nomer antri,negative
log out masuk error device beda tolong bgt apk bumn anggar layan maksimal pakai layan yg pro,negative
udahlah tutup aja tuh aplikasi daftar aja ribet pusing otp gak kirim kirim udah x kirim ulang no nya gak salah mending tutup aja tuh baik sistem bug aplikasi perintah kayak gin gak profesional banget,positive
uda daftar ambil antre hr pas h scan administrasi malab nya ngebug not internet coba pake wifi gbs pake kuota jg gabisa,neutral
coba masuk ulang kali nggak kode otp nggak masuk nomor nomor terdaftarnggak capek olaraga coba login aja mobile jkn uras tenaga otak emosi,neutral
mudah cepat bangat,positive
ahhhhh,neutral
aplikasi daftar,neutral
maaf ya verifikasi wa sms tolong balikin verifikasi wa jaman orang jarang pulsa kuota,neutral
mudah mantap,positive
ribet aplikasi yg d dg duit rakyat susah rakyat,negative
knapa kis sya yah,neutral
aplikasi bug log out,neutral
manfaat,neutral
ribet kadang lupa pin alhamdulillah cepet aja ubah data,neutral
simple for used,neutral
mudah daftar obat,positive
knpa ganti nomor pdhl ikut,neutral
terimakasih,neutral
aplikasi sulit,negative
yg gaptek susah,negative
daftar online gak,neutral
gajelas errormasa konfirmasi email sms ga masuk kalo wa lamaa nunggu sampek detik gajelas trs jg cetak kartu susah ga kirim sm email daftar anggota beda email itu nunggu lg detik cuy suwe mah,negative
knp skrg ga bs logind suruh masuk nik tetep aj sala pdhl udah bener nik nya aneh,negative
gimana to kode otp nya gabisa masuk tu jaring udah kenceng nomor aktif gimana kode otp masuk,neutral
mo bayar kaga gmn sih,neutral
,neutral
mantappp is the best respon nya,neutral
rudet tolong developer apa buta ga liat orang ulas negatif masalah gaada baik tolong nyusahin banget,neutral
apk mudah antrimudah cepat,positive
ragu instal ga penting bpjs registrasi nyendat verifikasi nomor telpon otp gagal kirim gagal kirim otp pulsa rupiah coba beli pulsa otp langsung kirim yg susah otp pulsa biaya sms masuk terima sms gratis kirim otp memahg bayar,negative
tambah anggota keluarga gak anak daftar bpjs perintah tolong jelas,neutral
